"_id","name","genre._id","genre.name","artist._id","artist.name"
"60a032a282d27c42cc2d71d7","Good Life","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3e","Kanye West"
"60a032a282d27c42cc2d71d9","Just Lose It","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e45","Eminem"
"60a032a282d27c42cc2d71da","All Falls Down","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3e","Kanye West"
"60a032a282d27c42cc2d71db","Township Rebellion","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e75","Rage Against the Machine"
"60a032a282d27c42cc2d71dc","A.D.H.D","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e63","Kendrick Lamar"
"60a032a282d27c42cc2d71df","Rap God","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e45","Eminem"
"60a032a282d27c42cc2d71e1","Shut Up","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e49","Black Eyed Peas"
"60a032a282d27c42cc2d71e2","Touch The Sky","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3e","Kanye West"
"60a032a282d27c42cc2d71e3","Diesel Power","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e77","The Prodigy"
"60a032a282d27c42cc2d71e4","Day 'n' Nite (Crookers Remix)","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e4d","Kid Cudi"
"60a032a282d27c42cc2d71e5","Who Will Survive in America","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3e","Kanye West"
"60a032a282d27c42cc2d71e6","My Band","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e78","D12"
"60a032a282d27c42cc2d71e7","She Wants To Move","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e79","N*E*R*D"
"60a032a282d27c42cc2d71e8","Doo Wop (That Thing)","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e7a","Lauryn Hill"
"60a032a282d27c42cc2d71e9","I Know You Want Me (Calle Ocho)","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e71","Pitbull"
"60a032a282d27c42cc2d71ea","The Glory","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3e","Kanye West"
"60a032a282d27c42cc2d71eb","Halftime","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e57","Nas"
"60a032a282d27c42cc2d71ec","Bloodin Crippin","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e7b","Waka Flocka Flame"
"60a032a282d27c42cc2d71ed","Yonkers","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e7c","Tyler, the Creator"
"60a032a282d27c42cc2d71ee","Timber","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e71","Pitbull"
"60a032a282d27c42cc2d71ef","New Slaves","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3e","Kanye West"
"60a032a282d27c42cc2d71f0","i","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e63","Kendrick Lamar"
"60a032a282d27c42cc2d71f1","Independent Balling Like a Major #2","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e7d","Gucci Mane"
"60a032a282d27c42cc2d71f2","B.O.B.","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e43","OutKast"
"60a032a282d27c42cc2d71f3","Hits from the Bong","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e5c","Cypress Hill"
"60a032a282d27c42cc2d71f4","Cleanin' Out My Closet","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e45","Eminem"
"60a032a282d27c42cc2d71f5","Yeah!","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e7e","Usher"
"60a032a282d27c42cc2d71f6","Devil In A New Dress","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3e","Kanye West"
"60a032a282d27c42cc2d71f7","When I'm Gone","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e45","Eminem"
"60a032a282d27c42cc2d71f8","Brass Monkey","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e4c","Beastie Boys"
"60a032a282d27c42cc2d71f9","RoboCop","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3e","Kanye West"
"60a032a282d27c42cc2d71fa","Massive Attack","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e51","Nicki Minaj"
"60a032a282d27c42cc2d71fb","Keep Ya Head Up","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e6b","2Pac"
"60a032a282d27c42cc2d71fc","Swimming Pools (Drank)","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e63","Kendrick Lamar"
"60a032a282d27c42cc2d71fd","Good Morning","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3e","Kanye West"
"60a032a282d27c42cc2d71ff","Beautiful","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e45","Eminem"
"60a032a282d27c42cc2d7200","Poppin' Them Thangs","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e7f","G-Unit"
"60a032a282d27c42cc2d7201","X Gon' Give It To Ya","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e80","DMX"
"60a032a282d27c42cc2d7202","Blood on the Leaves","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3e","Kanye West"
"60a032a282d27c42cc2d7203","Heart of a Lion (KiD CuDi Theme Music)","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e4d","Kid Cudi"
"60a032a282d27c42cc2d7204","Roger That","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e81","Young Money"
"60a032a282d27c42cc2d7205","Changes","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e6b","2Pac"
"60a032a282d27c42cc2d7206","Superfast Jellyfish","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3f","Gorillaz"
"60a032a282d27c42cc2d7207","Xxplosive","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e44","Dr. Dre"
"60a032a282d27c42cc2d7208","On Fire","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e82","Lloyd Banks"
"60a032a282d27c42cc2d7209","Coldest Winter","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3e","Kanye West"
"60a032a282d27c42cc2d720a","Gorgeous","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3e","Kanye West"
"60a032a282d27c42cc2d720b","Award Tour","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e61","A Tribe Called Quest"
"60a032a282d27c42cc2d720c","On Sight","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e3e","Kanye West"
"60a032a282d27c42cc2d720f","Pass Out","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e83","Tinie Tempah"
"60a032a282d27c42cc2d7210","Dreams","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e84","The Game"
"60a032a282d27c42cc2d7212","Let It Rock","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e85","Kevin Rudolf"
"60a032a282d27c42cc2d7213","Fire Burning","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e4f","Sean Kingston"
"60a032a282d27c42cc2d7214","Dirt Off Your Shoulder","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e48","Jay-Z"
"60a032a282d27c42cc2d7215","Bonfire","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e86","Childish Gambino"
"60a032a282d27c42cc2d7216","Cali Love","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e72","Tyga"
"60a032a282d27c42cc2d7217","Miami","609fdd85e1dc3e2fb41123af","Rap","60a0329e82d27c42cc2d6e87","Will Smith"
